"Abbr","Beer_Name","Beer_ID","ABV","IBU","Brewery_id","Style","Ounces","Brewery_Name","City","State","state_name","lat","lng"
"WA","Hilliard's Saison",496,0.066,30,363,"Saison / Farmhouse Ale",16,"Hilliard's Beer","Seattle","washington","Washington",47.6211,-122.3244
"WA","Hilliard's Amber Ale",497,0.055,60,363,"American Amber / Red Ale",16,"Hilliard's Beer","Seattle","washington","Washington",47.6211,-122.3244
"WA","Trailhead ISA",1661,0.048,48,191,"American IPA",12,"Two Beers Brewing Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","Panorama Wheat Ale",451,0.046,0,191,"American Pale Wheat Ale",12,"Two Beers Brewing Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","Pyramid Hefeweizen (2011)",399,0.052,18,545,"Hefeweizen",12,"Pyramid Breweries","Seattle","washington","Washington",47.6211,-122.3244
"WA","P-51 Porter",761,0.08,31,510,"American Porter",16,"Wingman Brewers","Tacoma","washington","Washington",47.2431,-122.4531
"WA","Topcutter India Pale Ale",966,0.068,70,484,"American IPA",12,"Bale Breaker Brewing Company","Yakima","washington","Washington",46.5923,-120.5496
"WA","Filthy Hoppin' IPA",1795,0.065,72,312,"American IPA",16,"Dirty Bucket Brewing Company","Woodinville","washington","Washington",47.757,-122.1477
"WA","Harvest Ale",901,0.065,35,461,"Saison / Farmhouse Ale",12,"Fremont Brewing Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","Underachiever",1039,0.05,0,474,"American Adjunct Lager",16,"Engine House 9","Tacoma","washington","Washington",47.2431,-122.4531
"WA","Aslan Amber",1638,0.077,0,354,"American Amber / Red Ale",16,"Aslan Brewing Company","Bellingham","washington","Washington",48.7548,-122.469
"WA","Ace IPA",762,0.074,83,510,"American IPA",16,"Wingman Brewers","Tacoma","washington","Washington",47.2431,-122.4531
"WA","Immersion Amber Ale (2011)",518,0.052,27,191,"American Amber / Red Ale",12,"Two Beers Brewing Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","Hilliard's Blonde",724,0.049,20,363,"American Blonde Ale",16,"Hilliard's Beer","Seattle","washington","Washington",47.6211,-122.3244
"WA","Immersion Amber",1660,0.052,27,191,"American Amber / Red Ale",12,"Two Beers Brewing Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","The 12th Can™",1615,0.045,32,363,"American Pale Ale (APA)",16,"Hilliard's Beer","Seattle","washington","Washington",47.6211,-122.3244
"WA","Ballz Deep Double IPA",47,0.084,82,482,"American Double / Imperial IPA",16,"7 Seas Brewing Company","Gig Harbor","washington","Washington",47.3352,-122.5964
"WA","Orlison India Pale Lager",1528,0.067,0,391,"American Pale Lager",16,"Orlison Brewing Company","Airway Heights","washington","Washington",47.6459,-117.5792
"WA","Evolutionary IPA (2012)",1173,0.062,70,191,"American IPA",12,"Two Beers Brewing Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","Lizzy's Red",1529,0.055,0,391,"American Amber / Red Lager",16,"Orlison Brewing Company","Airway Heights","washington","Washington",47.6459,-117.5792
"WA","Trailhead India Style Session Ale (2011)",482,0.048,48,191,"American IPA",12,"Two Beers Brewing Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","Dottie Seattle Lager",673,0.049,25,517,"American Amber / Red Lager",16,"Emerald City Beer Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","12 Man Pale Ale",1773,0.045,0,320,"American Pale Ale (APA)",12,"Dick's Brewing Company","Centralia","washington","Washington",46.7223,-122.9696
"WA","Bellingham Beer Week 2013 Collaboration",1637,0.08,0,355,"Belgian Strong Dark Ale",16,"Kulshan Brewery","Bellingham","washington","Washington",48.7548,-122.469
"WA","Evolutionary IPA (2011)",505,0.062,70,191,"American IPA",12,"Two Beers Brewing Company","Seattle","washington","Washington",47.6211,-122.3244
"WA","Schilling Hard Cider",1245,0.065,0,395,"Cider",12,"Schilling & Company","Seattle","washington","Washington",47.6211,-122.3244
"WI","Healani",2480,0.045,0,33,"Hefeweizen",12,"James Page Brewing Company","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Point Cascade Pale Ale (2013)",2270,0.054,33,132,"American Pale Ale (APA)",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Louie’s Demise Immort-Ale (2010)",171,0.051,24,285,"American Amber / Red Ale",16,"Milwaukee Brewing Company","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","Point Nude Beach Summer Wheat",1225,0.052,7,132,"American Pale Wheat Ale",16,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Point Amber Classic",139,0.047,14,132,"American Amber / Red Lager",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Boxer Ice",2274,0.055,0,135,"American Adjunct Lager",12,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Floppin' Crappie",109,0.045,0,530,"American Pale Wheat Ale",12,"Northwoods Brewpub","Eau Claire","wisconsin","Wisconsin",44.8197,-91.4948
"WI","Laka Laka Pineapple",2384,0.051,17,121,"Hefeweizen",12,"Horny Goat Brew Pub","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","O-Gii",776,0.092,0,285,"Witbier",16,"Milwaukee Brewing Company","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","First Press",1342,0.05,0,426,"Cider",12,"Ciderboys","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Huber Bock (2014)",2359,0.054,0,135,"Bock",16,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Point Special",2365,0.047,9,132,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Clear Creek Ice",2281,0.062,0,135,"American Pale Lager",16,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Onyx Black Ale",2151,0.052,9,132,"American Black Ale",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Boathouse Blonde",2076,0.049,15,229,"American Blonde Ale",12,"Geneva Lake Brewing Company","Lake Geneva","wisconsin","Wisconsin",42.5824,-88.4281
"WI","Three Kings Ale",650,0.049,13,132,"Kölsch",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Point Special (2013)",2122,0.047,9,132,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Ghost Ship White IPA",1954,0.056,55,193,"American IPA",12,"Capital Brewery","Middleton","wisconsin","Wisconsin",43.1064,-89.5059
"WI","Wisco Disco",953,0.051,31,487,"American Amber / Red Ale",16,"Stillmank Beer Company","Green Bay","wisconsin","Wisconsin",44.5148,-87.9895
"WI","Point Special Lager",2115,0.047,9,132,"American Adjunct Lager",16,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","BrewFarm Select Golden Lager",110,0.055,0,555,"American Pale Lager",12,"Dave's Brewfarm","Wilson","wisconsin","Wisconsin",44.9586,-92.1705
"WI","Wisconsin Amber (2013)",63,0.052,0,193,"Vienna Lager",12,"Capital Brewery","Middleton","wisconsin","Wisconsin",43.1064,-89.5059
"WI","Island Wheat",180,0.042,0,193,"American Pale Wheat Ale",12,"Capital Brewery","Middleton","wisconsin","Wisconsin",43.1064,-89.5059
"WI","Point Special",2228,0.047,9,132,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Flaming Damsel Lager (2010)",172,0.048,18,285,"Vienna Lager",16,"Milwaukee Brewing Company","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","U.S. Pale Ale",62,0.05,0,193,"American Pale Ale (APA)",12,"Capital Brewery","Middleton","wisconsin","Wisconsin",43.1064,-89.5059
"WI","#001 Golden Amber Lager",2149,0.055,0,212,"American Amber / Red Lager",12,"Wisconsin Brewing Company","Verona","wisconsin","Wisconsin",42.9892,-89.5383
"WI","Cedar Point",2075,0.05,26,229,"American Amber / Red Ale",12,"Geneva Lake Brewing Company","Lake Geneva","wisconsin","Wisconsin",42.5824,-88.4281
"WI","#002 American I.P.A.",2148,0.071,60,212,"American IPA",12,"Wisconsin Brewing Company","Verona","wisconsin","Wisconsin",42.9892,-89.5383
"WI","Mountain Crest",2279,0.055,0,135,"American Pale Lager",16,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Hopalicious",2501,0.057,0,74,"American Pale Ale (APA)",12,"Ale Asylum","Madison","wisconsin","Wisconsin",43.0822,-89.393
"WI","Boxer",2273,0.05,0,135,"American Adjunct Lager",12,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","River Pig Pale Ale",410,0.054,0,543,"American Pale Ale (APA)",16,"Angry Minnow Brewing Company","Hayward","wisconsin","Wisconsin",46.0094,-91.4826
"WI","Point Oktoberfest",1357,0.057,15,132,"Märzen / Oktoberfest",16,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Booyah Farmhouse Ale",932,0.065,20,285,"Saison / Farmhouse Ale",16,"Milwaukee Brewing Company","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","Yabba Dhaba Chai Tea Porter",1525,0.055,0,33,"American Porter",12,"James Page Brewing Company","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Magic Apple",1341,0.05,0,426,"Cider",12,"Ciderboys","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","White Cap White IPA",1652,0.042,0,350,"American White IPA",16,"Hinterland Brewery","Green Bay","wisconsin","Wisconsin",44.5148,-87.9895
"WI","Watermelon Wheat",2385,0.056,0,121,"American Pale Wheat Ale",12,"Horny Goat Brew Pub","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","Minhas Light (2012)",2358,0.04,0,135,"Light Lager",12,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Point Oktoberfest",456,0.057,15,132,"Märzen / Oktoberfest",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","No Wake IPA",2077,0.072,50,229,"American IPA",12,"Geneva Lake Brewing Company","Lake Geneva","wisconsin","Wisconsin",42.5824,-88.4281
"WI","Point Special (2012)",2121,0.047,9,132,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Slow Hand Stout",1571,0.052,29,378,"American Stout",16,"Lucette Brewing Company","Menominee","wisconsin",NA,NA,NA
"WI","Point Nude Beach Summer Wheat (2010)",141,0.05,7,132,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Point Cascade Pale Ale",140,0.054,33,132,"American Pale Ale (APA)",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Oaky's Oatmeal Stout",409,0.047,0,543,"Oatmeal Stout",16,"Angry Minnow Brewing Company","Hayward","wisconsin","Wisconsin",46.0094,-91.4826
"WI","Point Special (Current)",2366,0.047,9,132,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Louie's Demise Amber Ale",1272,0.051,24,285,"American Amber / Red Ale",16,"Milwaukee Brewing Company","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","Mutiny IPA",1177,0.062,70,193,"American IPA",12,"Capital Brewery","Middleton","wisconsin","Wisconsin",43.1064,-89.5059
"WI","St. Benedict's Winter Ale",1450,0.062,0,132,"Winter Warmer",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Point Special Lager",138,0.047,9,132,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Axe Head Malt Liquor",2361,0.099,0,135,"American Malt Liquor",24,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Drop Dead Blonde",684,0.035,0,132,"American Blonde Ale",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Point Nude Beach Summer Wheat (2011)",772,0.05,7,132,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","#004 Session I.P.A.",2146,0.048,38,212,"American IPA",12,"Wisconsin Brewing Company","Verona","wisconsin","Wisconsin",42.9892,-89.5383
"WI","Charlie's Rye IPA",2337,0.06,0,147,"American IPA",16,"Angry Minnow","Hayward","wisconsin","Wisconsin",46.0094,-91.4826
"WI","Clear Creek Ice",2280,0.062,0,135,"American Pale Lager",12,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Mountain Creek (2013)",2277,0.055,0,135,"American Pale Lager",12,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Special Amber",445,0.05,22,499,"Vienna Lager",12,"Sprecher Brewing Company","Glendale","wisconsin","Wisconsin",43.1287,-87.9277
"WI","Hop Happy",1080,0.075,51,285,"American IPA",16,"Milwaukee Brewing Company","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","Boxer Light",2275,0.042,0,135,"Light Lager",12,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Beyond The Pale IPA",2150,0.063,64,132,"American IPA",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Hips Don't Lie",1204,0.062,0,457,"Hefeweizen",16,"Lucette Brewing Company","Menominie","wisconsin",NA,NA,NA
"WI","A Capella Gluten Free Pale Ale",1524,0.055,0,33,"American Pale Ale (APA)",12,"James Page Brewing Company","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","Walter's Premium Pilsener Beer",541,0.045,0,530,"German Pilsener",12,"Northwoods Brewpub","Eau Claire","wisconsin","Wisconsin",44.8197,-91.4948
"WI","Hop Freak",1884,0.087,80,285,"American Double / Imperial IPA",16,"Milwaukee Brewing Company","Milwaukee","wisconsin","Wisconsin",43.0642,-87.9675
"WI","Lake House",2225,0.046,18,193,"Munich Helles Lager",12,"Capital Brewery","Middleton","wisconsin","Wisconsin",43.1064,-89.5059
"WI","Wisconsin Amber (1998)",840,0.052,0,193,"Vienna Lager",12,"Capital Brewery","Middleton","wisconsin","Wisconsin",43.1064,-89.5059
"WI","Boxer",2276,0.05,0,135,"American Adjunct Lager",24,"Minhas Craft Brewery","Monroe","wisconsin","Wisconsin",42.603,-89.6381
"WI","Special Amber",855,0.05,22,499,"Vienna Lager",12,"Sprecher Brewing Company","Glendale","wisconsin","Wisconsin",43.1287,-87.9277
"WI","Lake House",1910,0.046,18,193,"Munich Helles Lager",16,"Capital Brewery","Middleton","wisconsin","Wisconsin",43.1064,-89.5059
"WI","Point Nude Beach Summer Wheat",816,0.05,7,132,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
"WI","JP's Ould Sod Irish Red IPA",1254,0.06,0,33,"American IPA",12,"James Page Brewing Company","Stevens Point","wisconsin","Wisconsin",44.5241,-89.5507
